timestamp,session_id,weight_grams,port
2026-03-05T01:18:54+02:00,a16f5213b29b4a94bcf3ab5a88caa4d8,13,COM10
2026-03-05T01:19:02+02:00,a16f5213b29b4a94bcf3ab5a88caa4d8,76,COM10
2026-03-05T01:19:23+02:00,5276e78c6c124b099ccb59a08101cc41,43,COM10
2026-03-05T01:19:26+02:00,5276e78c6c124b099ccb59a08101cc41,31,COM10
2026-03-05T02:23:07+02:00,6a5c4aab740845b3a94c4869b625c6e5,92,COM10
2026-03-05T03:03:11+02:00,3b2cda87103447f89ed6e3e9fb32f316,20,COM10
2026-03-05T03:03:18+02:00,3b2cda87103447f89ed6e3e9fb32f316,28,COM10
2026-03-05T03:23:30+02:00,c12c7c2391844065a423bbd76ec54d6d,95,COM10
2026-03-05T03:23:38+02:00,c12c7c2391844065a423bbd76ec54d6d,17,COM10
2026-03-05T22:04:38+02:00,ffab85b4e15643009f376e18cd8758bd,19,COM10
2026-03-05T23:45:37+02:00,56b131dbab4143d0a645694c1f7b2be9,14,COM10
2026-03-06T21:21:53+02:00,8856ba2d0ba7429097b713f8b9501dba,15,COM10
2026-03-06T21:22:51+02:00,9b154d73cd534506bc0c95b0b72d36a6,82,COM10
2026-03-06T21:46:10+02:00,d897e669978841aab0b8d78ebc2591e5,25,COM10
2026-03-06T21:46:17+02:00,d897e669978841aab0b8d78ebc2591e5,88,COM10
2026-03-06T21:47:29+02:00,e20ed9b24017429bab71e2418f5a6928,83,COM10
2026-03-06T21:57:13+02:00,6d6d4206ebd34241b292ea5a4925f4f6,15,COM10
2026-03-06T23:05:34+02:00,1a4a76f297694a9b93e800d33e3ee5e6,22,COM10
2026-03-06T23:05:40+02:00,1a4a76f297694a9b93e800d33e3ee5e6,34,COM10
2026-03-06T23:56:12+02:00,bc2bff092b894f0c84afe448da263b7c,17,COM10
2026-03-06T23:56:19+02:00,bc2bff092b894f0c84afe448da263b7c,89,COM10
2026-03-07T01:31:47+02:00,9dba761f26f34ece9f13e29263d85956,12,COM10
2026-03-07T01:31:53+02:00,9dba761f26f34ece9f13e29263d85956,64,COM10
2026-03-07T01:55:48+02:00,9f39b8a91d6c41f0a2fef69b453dd0c7,21,COM10
2026-03-07T02:16:57+02:00,5765bff020a54f9bb9068f08643c13f2,24,COM10
2026-03-07T02:17:17+02:00,5765bff020a54f9bb9068f08643c13f2,157,COM10
2026-03-07T03:58:29+02:00,54dc58dcead04527b7de1a1270e78991,16,COM10
2026-03-07T03:58:52+02:00,54dc58dcead04527b7de1a1270e78991,30,COM10
2026-03-09T01:44:58+02:00,8fbec5fe04794514b56b111d2a66ff9a,27,COM10
2026-03-09T01:45:15+02:00,8fbec5fe04794514b56b111d2a66ff9a,66,COM10
2026-03-09T01:56:47+02:00,fc0a6ed9b7c444ebbd725216bb18da9a,19,COM10
2026-04-03T00:27:55+02:00,1c34cd359e334134b88cda535aa81310,25,COM11
2026-04-03T00:27:58+02:00,1c34cd359e334134b88cda535aa81310,25,COM11
2026-04-03T00:28:01+02:00,1c34cd359e334134b88cda535aa81310,25,COM11
2026-04-03T00:28:03+02:00,1c34cd359e334134b88cda535aa81310,25,COM11
2026-04-03T00:28:06+02:00,1c34cd359e334134b88cda535aa81310,25,COM11
2026-04-03T00:28:09+02:00,1c34cd359e334134b88cda535aa81310,25,COM11
2026-04-03T00:28:12+02:00,1c34cd359e334134b88cda535aa81310,22,COM11
2026-04-03T00:28:15+02:00,1c34cd359e334134b88cda535aa81310,22,COM11
2026-04-03T00:28:18+02:00,1c34cd359e334134b88cda535aa81310,22,COM11
2026-04-03T00:28:20+02:00,1c34cd359e334134b88cda535aa81310,22,COM11
2026-04-03T00:28:23+02:00,1c34cd359e334134b88cda535aa81310,22,COM11
2026-04-03T00:41:54+02:00,c289f62a9bbf4000bd20387cc1ad7dbb,25,COM11
2026-04-03T00:41:57+02:00,c289f62a9bbf4000bd20387cc1ad7dbb,25,COM11
2026-04-03T00:42:00+02:00,c289f62a9bbf4000bd20387cc1ad7dbb,25,COM11
2026-04-03T00:42:03+02:00,c289f62a9bbf4000bd20387cc1ad7dbb,25,COM11
2026-04-03T00:42:06+02:00,c289f62a9bbf4000bd20387cc1ad7dbb,25,COM11
2026-04-03T02:42:13+02:00,2208c29d36754ebba2924f35d64cdb3c,25,COM11
2026-04-03T02:42:16+02:00,2208c29d36754ebba2924f35d64cdb3c,25,COM11
2026-04-03T02:42:19+02:00,2208c29d36754ebba2924f35d64cdb3c,25,COM11
2026-04-03T02:42:22+02:00,2208c29d36754ebba2924f35d64cdb3c,25,COM11
2026-04-03T02:42:25+02:00,2208c29d36754ebba2924f35d64cdb3c,25,COM11
2026-04-03T02:42:28+02:00,2208c29d36754ebba2924f35d64cdb3c,25,COM11
2026-04-03T02:42:30+02:00,2208c29d36754ebba2924f35d64cdb3c,25,COM11
2026-04-03T02:42:33+02:00,2208c29d36754ebba2924f35d64cdb3c,25,COM11
2026-04-03T02:42:45+02:00,2acbad2448d14771a2826b0944e05f35,25,COM11
2026-04-03T02:42:48+02:00,2acbad2448d14771a2826b0944e05f35,25,COM11
2026-04-03T02:42:50+02:00,2acbad2448d14771a2826b0944e05f35,25,COM11
2026-04-03T02:42:53+02:00,2acbad2448d14771a2826b0944e05f35,25,COM11
2026-04-03T02:42:56+02:00,2acbad2448d14771a2826b0944e05f35,25,COM11
2026-04-03T02:42:59+02:00,2acbad2448d14771a2826b0944e05f35,25,COM11
2026-04-03T21:06:26+02:00,4924a713cff040ca943b1e62d4bcf2f1,25,COM11
2026-04-03T21:06:28+02:00,4924a713cff040ca943b1e62d4bcf2f1,25,COM11
2026-04-03T21:06:31+02:00,4924a713cff040ca943b1e62d4bcf2f1,25,COM11
2026-04-03T21:06:34+02:00,4924a713cff040ca943b1e62d4bcf2f1,25,COM11
2026-04-03T21:06:37+02:00,4924a713cff040ca943b1e62d4bcf2f1,25,COM11
2026-04-03T21:06:40+02:00,4924a713cff040ca943b1e62d4bcf2f1,25,COM11
2026-04-03T21:06:42+02:00,4924a713cff040ca943b1e62d4bcf2f1,25,COM11
2026-04-03T21:06:45+02:00,4924a713cff040ca943b1e62d4bcf2f1,25,COM11
2026-04-03T21:07:04+02:00,2be238669c56484ea6a771c7bc08ec83,25,COM11
2026-04-03T21:07:07+02:00,2be238669c56484ea6a771c7bc08ec83,25,COM11
2026-04-03T21:07:10+02:00,2be238669c56484ea6a771c7bc08ec83,25,COM11
2026-04-03T21:07:12+02:00,2be238669c56484ea6a771c7bc08ec83,25,COM11
2026-04-03T21:07:15+02:00,2be238669c56484ea6a771c7bc08ec83,25,COM11
2026-04-03T21:07:18+02:00,2be238669c56484ea6a771c7bc08ec83,25,COM11
2026-04-03T21:07:21+02:00,2be238669c56484ea6a771c7bc08ec83,22,COM11
2026-04-03T21:07:24+02:00,2be238669c56484ea6a771c7bc08ec83,22,COM11
2026-04-03T21:07:26+02:00,2be238669c56484ea6a771c7bc08ec83,22,COM11
2026-04-03T21:07:29+02:00,2be238669c56484ea6a771c7bc08ec83,22,COM11
2026-04-03T21:07:32+02:00,2be238669c56484ea6a771c7bc08ec83,19,COM11
2026-04-03T21:07:35+02:00,2be238669c56484ea6a771c7bc08ec83,11,COM11
2026-04-03T21:07:38+02:00,2be238669c56484ea6a771c7bc08ec83,11,COM11
2026-04-03T21:07:41+02:00,2be238669c56484ea6a771c7bc08ec83,11,COM11
2026-04-03T21:07:43+02:00,2be238669c56484ea6a771c7bc08ec83,11,COM11
2026-04-03T21:07:46+02:00,2be238669c56484ea6a771c7bc08ec83,11,COM11
2026-04-03T21:07:49+02:00,2be238669c56484ea6a771c7bc08ec83,11,COM11
2026-04-03T21:08:54+02:00,1eada3ddcdf04c318e01755f7efb9187,11,COM11
2026-04-03T21:08:56+02:00,1eada3ddcdf04c318e01755f7efb9187,11,COM11
2026-04-03T21:08:59+02:00,1eada3ddcdf04c318e01755f7efb9187,11,COM11
2026-04-03T21:09:02+02:00,1eada3ddcdf04c318e01755f7efb9187,11,COM11
2026-04-03T21:09:05+02:00,1eada3ddcdf04c318e01755f7efb9187,11,COM11
2026-04-03T21:09:08+02:00,1eada3ddcdf04c318e01755f7efb9187,11,COM11
2026-04-03T21:09:11+02:00,1eada3ddcdf04c318e01755f7efb9187,11,COM11
2026-04-03T21:09:13+02:00,1eada3ddcdf04c318e01755f7efb9187,11,COM11
2026-04-03T21:09:16+02:00,1eada3ddcdf04c318e01755f7efb9187,42,COM11
2026-04-03T21:09:19+02:00,1eada3ddcdf04c318e01755f7efb9187,44,COM11
2026-04-03T21:09:22+02:00,1eada3ddcdf04c318e01755f7efb9187,44,COM11
2026-04-03T21:09:25+02:00,1eada3ddcdf04c318e01755f7efb9187,44,COM11
2026-04-03T21:09:27+02:00,1eada3ddcdf04c318e01755f7efb9187,44,COM11
2026-04-03T21:09:30+02:00,1eada3ddcdf04c318e01755f7efb9187,44,COM11
2026-04-03T21:09:33+02:00,1eada3ddcdf04c318e01755f7efb9187,44,COM11
2026-04-03T21:09:36+02:00,1eada3ddcdf04c318e01755f7efb9187,44,COM11
2026-04-06T09:35:01+02:00,64328dc0fc5147a7a5895d266b6444fe,25,COM11
2026-04-06T09:35:04+02:00,64328dc0fc5147a7a5895d266b6444fe,25,COM11
2026-04-06T09:35:07+02:00,64328dc0fc5147a7a5895d266b6444fe,34,COM11
2026-04-06T09:35:10+02:00,64328dc0fc5147a7a5895d266b6444fe,41,COM11
2026-04-06T09:35:13+02:00,64328dc0fc5147a7a5895d266b6444fe,41,COM11
2026-04-06T09:35:16+02:00,64328dc0fc5147a7a5895d266b6444fe,41,COM11
2026-04-06T09:35:18+02:00,64328dc0fc5147a7a5895d266b6444fe,41,COM11
2026-04-06T09:35:21+02:00,64328dc0fc5147a7a5895d266b6444fe,41,COM11
2026-04-06T09:35:24+02:00,64328dc0fc5147a7a5895d266b6444fe,41,COM11
2026-04-06T09:35:27+02:00,64328dc0fc5147a7a5895d266b6444fe,41,COM11
2026-04-06T09:35:30+02:00,64328dc0fc5147a7a5895d266b6444fe,41,COM11
2026-04-06T09:37:21+02:00,316d22fdc1da494793ea47160329630c,25,COM11
2026-04-06T09:37:24+02:00,316d22fdc1da494793ea47160329630c,25,COM11
2026-04-06T09:37:26+02:00,316d22fdc1da494793ea47160329630c,25,COM11
2026-04-06T09:37:29+02:00,316d22fdc1da494793ea47160329630c,25,COM11
2026-04-06T09:37:32+02:00,316d22fdc1da494793ea47160329630c,25,COM11
2026-04-06T09:37:35+02:00,316d22fdc1da494793ea47160329630c,43,COM11
2026-04-06T09:37:38+02:00,316d22fdc1da494793ea47160329630c,43,COM11
2026-04-06T09:37:41+02:00,316d22fdc1da494793ea47160329630c,43,COM11
2026-04-06T09:37:43+02:00,316d22fdc1da494793ea47160329630c,25,COM11
2026-04-06T09:37:46+02:00,316d22fdc1da494793ea47160329630c,25,COM11
2026-04-06T09:37:49+02:00,316d22fdc1da494793ea47160329630c,25,COM11
2026-04-06T09:37:52+02:00,316d22fdc1da494793ea47160329630c,29,COM11
2026-04-06T09:37:55+02:00,316d22fdc1da494793ea47160329630c,29,COM11
2026-04-06T09:37:57+02:00,316d22fdc1da494793ea47160329630c,10,COM11
2026-04-06T09:38:00+02:00,316d22fdc1da494793ea47160329630c,10,COM11
2026-04-06T09:38:03+02:00,316d22fdc1da494793ea47160329630c,10,COM11
2026-04-06T09:38:06+02:00,316d22fdc1da494793ea47160329630c,10,COM11
2026-04-06T09:38:09+02:00,316d22fdc1da494793ea47160329630c,10,COM11
2026-04-08T09:49:34-07:00,3ab7c2b4a6764021858fd71df354de3b,7,COM4
2026-04-08T09:49:36-07:00,3ab7c2b4a6764021858fd71df354de3b,7,COM4
2026-04-08T09:49:39-07:00,3ab7c2b4a6764021858fd71df354de3b,7,COM4
2026-04-08T09:49:43-07:00,3ab7c2b4a6764021858fd71df354de3b,7,COM4
2026-04-08T09:49:45-07:00,3ab7c2b4a6764021858fd71df354de3b,18,COM4
2026-04-08T09:49:46-07:00,3ab7c2b4a6764021858fd71df354de3b,7,COM4
2026-04-08T09:49:48-07:00,3ab7c2b4a6764021858fd71df354de3b,5,COM4
2026-04-08T09:49:51-07:00,3ab7c2b4a6764021858fd71df354de3b,22,COM4
2026-04-08T09:49:54-07:00,3ab7c2b4a6764021858fd71df354de3b,22,COM4
2026-04-08T09:50:58-07:00,cf8cd639363c4edbb3f0247ef5727f36,8,COM4
2026-04-08T09:51:02-07:00,cf8cd639363c4edbb3f0247ef5727f36,0,COM4
2026-04-08T09:51:05-07:00,cf8cd639363c4edbb3f0247ef5727f36,0,COM4
2026-04-08T09:51:07-07:00,cf8cd639363c4edbb3f0247ef5727f36,0,COM4
2026-04-08T09:55:20-07:00,28e802b66b8e48eda91f483435dd6182,7,COM4
2026-04-08T09:55:23-07:00,28e802b66b8e48eda91f483435dd6182,8,COM4
2026-04-08T09:55:25-07:00,28e802b66b8e48eda91f483435dd6182,10,COM4
2026-04-08T09:55:26-07:00,28e802b66b8e48eda91f483435dd6182,26,COM4
2026-04-08T09:55:28-07:00,28e802b66b8e48eda91f483435dd6182,9,COM4
2026-04-08T09:55:31-07:00,28e802b66b8e48eda91f483435dd6182,14,COM4
2026-04-08T09:55:34-07:00,28e802b66b8e48eda91f483435dd6182,20,COM4
2026-04-08T09:55:37-07:00,28e802b66b8e48eda91f483435dd6182,15,COM4
2026-04-08T10:20:01-07:00,2050468adfbd41d9979c6aa7a7922dfe,4,COM4
2026-04-08T10:20:04-07:00,2050468adfbd41d9979c6aa7a7922dfe,4,COM4
2026-04-08T10:20:07-07:00,2050468adfbd41d9979c6aa7a7922dfe,4,COM4
2026-04-08T10:20:10-07:00,2050468adfbd41d9979c6aa7a7922dfe,4,COM4
2026-04-08T10:51:46-07:00,24e3e2652a764a99a0664b4cd35522a9,18,COM4
2026-04-08T10:51:46-07:00,24e3e2652a764a99a0664b4cd35522a9,18,COM4
2026-04-08T10:51:49-07:00,24e3e2652a764a99a0664b4cd35522a9,17,COM4
2026-04-08T11:12:46-07:00,584ff31272b244e9bfc694d699799eab,22,COM4
2026-04-08T11:12:47-07:00,584ff31272b244e9bfc694d699799eab,22,COM4
2026-04-08T11:13:06-07:00,584ff31272b244e9bfc694d699799eab,8,COM4
2026-04-08T11:13:36-07:00,6479591297c04f52b4030dabd2de8c91,17,COM4
2026-04-08T11:13:38-07:00,6479591297c04f52b4030dabd2de8c91,10,COM4
2026-04-08T11:13:41-07:00,6479591297c04f52b4030dabd2de8c91,10,COM4
2026-04-08T11:13:44-07:00,6479591297c04f52b4030dabd2de8c91,10,COM4
2026-04-08T11:13:47-07:00,6479591297c04f52b4030dabd2de8c91,10,COM4
2026-04-08T11:13:50-07:00,6479591297c04f52b4030dabd2de8c91,9,COM4
2026-04-08T11:13:52-07:00,6479591297c04f52b4030dabd2de8c91,15,COM4
2026-04-08T11:16:26-07:00,d861c5bf1e1a4fe9886d889ff2087028,10,COM4
2026-04-08T11:16:27-07:00,d861c5bf1e1a4fe9886d889ff2087028,10,COM4
2026-04-08T11:16:30-07:00,d861c5bf1e1a4fe9886d889ff2087028,10,COM4
